2F1C,-1.97754781744,2.57561685232,0.0
1A0S,-2.47244840088,3.14781699014,0.0
1UYN,-6.15873244085,0.548084673612,0.0
2QDZ,17.060673917,-6.4389279777,0.0
3DZM,0.452917313429,5.7837188806,0.0
2F1V,4.41283481206,1.35598907013,0.0
3FHH,-14.2492102141,9.04038539956,0.0
1QJ8,5.57187021267,-4.78043748031,0.0
3EFM,-2.63606343958,10.6354396407,0.0
3EMN,7.96938255963,2.41908218639,0.0
1THQ,-8.10705701941,-6.76310996241,0.0
2WJR,-0.440600724306,1.45048360325,0.0
3BS0,-10.1971982966,1.40027178562,0.0
1QD6,1.16243666106,1.41378804444,0.0
1E54,4.11410681269,4.23028510377,0.0
1TLY,-3.96380047565,3.04940788899,0.0
1I78,2.96312324626,1.78115859401,0.0
3JTY,8.8328396372,-2.10741588916,0.0
1T16,7.55907277496,-3.98283705784,0.0
3CSL,6.5492800129,16.2044435859,0.0
2POR,3.66550686185,15.7101032526,0.0
1QJP,-4.5674457657,-6.14543077202,0.0
1FEP,-7.44807147053,-10.4567346602,0.0
2VQI,-4.72172547122,-2.20576099911,0.0
2GUF,-6.87571103981,-3.54009836107,0.0
1AF6,-4.38204942833,4.07095777855,0.0
1QFG,-10.6661840352,3.73835222274,0.0
1KMO,-3.04113515552,-1.16169080849,0.0
2J1N,12.5712854733,-13.231690397,0.0
1P4T,3.51416726839,-2.67179204121,0.0
3DWO,-6.88768947424,-7.00154168311,0.0
2O4V,9.58771919238,3.22436701491,0.0
3PRN,1.31869992071,6.37185955747,0.0
2ERV,3.72117272536,-6.62377590727,0.0
1K24,-4.99899282583,6.41773036964,0.0
